date_key,facility_key,district_key,pressure_band_key,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
20250228,2,1,1,213,0,0,0,0,26,0,4,0.0,N,89.5,0,79.9,23.6
20250228,3,2,2,525,172,51,45,88,36,28,10,0.9002,Y,1090.2,18.0,79.7,40.9
20250228,4,2,2,247,93,4,4,66,32,28,12,0.4938,N,273.8,0,76.3,43.8
20250228,5,3,1,598,138,49,49,63,32,5,7,0.8166,N,1230.0,0,76.5,30.4
20250228,6,3,1,229,0,0,0,0,29,0,8,0.0,N,96.2,0,83.1,32.1
20250228,7,4,1,457,152,42,41,82,35,26,10,0.8722,N,927.8,15.2,72.2,31.5
20250228,8,4,1,174,0,0,0,0,27,0,7,0.0,N,73.1,0,82.6,23.1
20250228,9,5,1,297,84,28,28,49,34,-3,11,0.8066,N,607.1,0,72.0,21.3
20250228,10,5,1,179,74,3,3,44,29,10,10,0.4174,N,205.9,0,83.7,22.6
20250301,1,1,1,377,88,25,23,78,32,23,8,0.7869,N,699.0,0,74.9,29.3
20250301,2,1,1,148,0,0,0,0,29,0,7,0.0,N,62.2,0,84.6,24.7
20250301,3,2,2,375,120,41,37,81,30,21,4,0.7937,N,918.2,0,77.1,36.1
20250301,4,2,2,201,94,6,6,70,23,32,3,0.4573,N,257.5,0,78.6,40.4
20250301,5,3,1,504,134,37,37,64,27,6,2,0.7696,N,1126.5,0,79.7,31.1
20250301,6,3,1,177,0,0,0,0,35,0,14,0.0,N,74.3,0,79.8,34.3
20250301,7,4,1,385,98,32,32,67,32,11,7,0.7948,N,796.9,0,75.3,25.5
20250301,8,4,1,128,0,0,0,0,16,0,-4,0.0,N,53.8,0,88.0,20.4
20250301,9,5,1,294,78,23,24,74,34,22,11,0.8472,N,579.8,4.3,74.5,29.4
20250301,10,5,1,140,53,2,2,60,21,26,2,0.403,N,160.5,0,82.2,20.7
20250302,1,1,1,297,99,34,30,63,23,8,-1,0.8252,N,701.4,1.0,79.2,24.4
20250302,2,1,1,146,0,0,0,0,29,0,7,0.0,N,61.3,0,77.7,25.3
20250302,3,2,1,435,107,34,32,67,32,7,6,0.7832,N,910.9,0,74.7,34.4
20250302,4,2,1,187,72,3,3,57,18,19,-2,0.3943,N,216.8,0,81.0,34.0
20250302,5,3,1,506,133,42,42,66,34,8,9,0.7973,N,1146.7,0,69.5,31.2
20250302,6,3,1,199,0,0,0,0,27,0,6,0.0,N,83.6,0,81.2,30.4
20250302,7,4,1,393,89,26,26,63,37,7,12,0.7809,N,768.7,0,77.2,24.6
20250302,8,4,1,141,0,0,0,0,20,0,0,0.0,N,59.2,0,80.5,19.2
20250302,9,5,1,251,83,21,20,66,21,14,-2,0.849,N,552.9,4.1,80.6,19.8
20250302,10,5,1,144,65,3,3,51,26,17,7,0.3194,N,178.1,0,77.5,24.9
20250303,1,1,1,441,112,31,30,64,33,9,9,0.8835,N,781.0,11.7,75.2,26.8
20250303,2,1,1,216,0,0,0,0,29,0,7,0.0,N,90.7,0,83.8,25.6
20250303,3,2,2,639,158,56,49,81,36,21,10,0.8078,N,1159.6,0,73.1,41.0
20250303,4,2,2,313,138,5,5,91,27,53,7,0.426,N,356.9,0,76.6,46.3
20250303,5,3,1,715,165,53,48,72,35,14,10,0.8255,N,1336.0,1.6,75.6,33.6
20250303,6,3,1,300,0,0,0,0,29,0,8,0.0,N,126.0,0,80.8,29.2
20250303,7,4,1,533,174,45,45,93,34,37,9,0.925,Y,1002.5,22.6,74.4,29.5
20250303,8,4,1,234,0,0,0,0,23,0,3,0.0,N,98.3,0,85.9,20.6
20250303,9,5,1,363,115,32,31,72,27,20,4,0.8182,N,688.9,0,75.0,23.2
20250303,10,5,1,223,100,3,3,59,32,25,13,0.4697,N,254.8,0,73.4,27.9
20250304,1,1,1,382,107,34,32,66,31,11,7,0.7709,N,755.8,0,73.7,26.3
20250304,2,1,1,201,0,0,0,0,22,0,0,0.0,N,84.4,0,83.1,20.4
20250304,3,2,2,460,135,43,43,79,41,19,15,0.7866,N,987.2,0,74.4,40.5
20250304,4,2,2,282,129,7,7,78,28,40,8,0.4222,N,339.2,0,73.2,45.0
20250304,5,3,1,590,189,58,61,90,21,32,-4,0.8316,N,1310.0,4.8,74.7,34.1
20250304,6,3,1,232,0,0,0,0,27,0,6,0.0,N,97.4,0,81.7,30.3
20250304,7,4,1,449,121,30,31,78,38,22,13,0.8308,N,845.9,2.2,75.1,29.7
20250304,8,4,1,199,0,0,0,0,30,0,10,0.0,N,83.6,0,83.5,22.0
20250304,9,5,1,326,96,32,34,79,27,27,4,0.8228,N,650.5,0.5,73.0,22.8
20250304,10,5,1,172,68,2,2,51,25,17,6,0.4733,N,192.4,0,75.1,25.2
20250305,1,1,1,457,136,42,36,89,29,34,5,0.8788,N,856.5,12.0,75.6,31.1
20250305,2,1,1,208,0,0,0,0,23,0,1,0.0,N,87.4,0,79.7,23.4
20250305,3,2,2,570,168,40,38,97,37,37,11,0.893,N,1067.1,24.6,69.5,43.2
20250305,4,2,1,215,90,2,2,54,19,16,-1,0.5088,N,245.3,0,77.0,32.5
20250305,5,3,1,559,183,47,43,72,33,14,8,0.8499,N,1243.3,9.4,76.8,34.3
20250305,6,3,1,236,0,0,0,0,29,0,8,0.0,N,99.1,0,84.4,31.7
20250305,7,4,1,413,97,33,31,68,31,12,6,0.8362,N,815.3,3.7,73.4,24.3
20250305,8,4,1,197,0,0,0,0,27,0,7,0.0,N,82.7,0,83.0,18.5
20250305,9,5,1,322,82,25,25,71,25,19,2,0.8305,N,607.0,1.7,73.5,21.3
20250305,10,5,1,152,68,2,2,60,25,26,6,0.465,N,181.4,0,77.2,27.0
20250306,1,1,1,412,135,41,40,79,29,24,5,0.796,N,826.9,0,78.6,29.2
20250306,2,1,1,188,0,0,0,0,28,0,6,0.0,N,79.0,0,81.4,24.0
20250306,3,2,2,487,107,26,24,84,33,24,7,0.7784,N,907.5,0,73.6,40.8
20250306,4,2,2,280,129,9,9,73,28,35,8,0.5443,N,346.1,0,75.6,42.6
20250306,5,3,2,659,198,68,72,90,33,32,8,0.8325,N,1396.6,5.2,71.5,35.7
20250306,6,3,1,228,0,0,0,0,26,0,5,0.0,N,95.8,0,80.8,28.2
20250306,7,4,1,454,105,35,31,71,34,15,9,0.7521,N,853.5,0,77.7,28.0
20250306,8,4,1,181,0,0,0,0,21,0,1,0.0,N,76.0,0,81.6,20.2
20250306,9,5,1,301,75,21,20,76,33,24,10,0.8112,N,572.8,0,75.2,27.4
20250306,10,5,1,163,73,5,5,64,24,30,5,0.3655,N,204.2,0,82.3,22.5
20250307,1,1,1,400,96,24,26,72,25,17,1,0.8137,N,715.2,0,82.0,24.5
20250307,2,1,1,179,0,0,0,0,31,0,9,0.0,N,75.2,0,80.3,25.3
20250307,3,2,1,472,122,31,29,79,29,19,3,0.7822,N,933.5,0,73.5,34.7
20250307,4,2,2,242,96,4,4,68,20,30,0,0.4522,N,273.9,0,75.8,38.0
20250307,5,3,1,575,161,53,48,73,32,15,7,0.8361,N,1255.2,6.1,71.1,34.4
20250307,6,3,1,223,0,0,0,0,33,0,12,0.0,N,93.7,0,76.3,32.6
20250307,7,4,1,471,146,35,33,71,35,15,10,0.847,N,901.8,6.5,74.1,25.9
20250307,8,4,1,203,0,0,0,0,24,0,4,0.0,N,85.3,0,85.5,19.5
20250307,9,5,1,301,77,21,21,66,27,14,4,0.8007,N,574.7,0,81.2,20.3
20250307,10,5,1,173,70,5,5,53,28,19,9,0.4247,N,206.8,0,81.5,26.4
20250308,1,1,1,298,80,26,25,74,33,19,9,0.7971,N,651.9,0,71.3,28.2
20250308,2,1,1,162,0,0,0,0,24,0,2,0.0,N,68.0,0,79.8,24.1
20250308,3,2,1,447,113,32,28,76,30,16,4,0.8486,N,915.2,7.7,73.9,34.7
20250308,4,2,2,207,79,3,3,60,25,22,5,0.4101,N,234.5,0,78.9,38.4
20250308,5,3,1,501,128,33,31,70,32,12,7,0.8276,N,1103.2,2.4,72.3,32.5
20250308,6,3,1,186,0,0,0,0,18,0,-3,0.0,N,78.1,0,83.1,27.9
20250308,7,4,1,329,72,20,21,67,25,11,0,0.7648,N,693.4,0,78.0,22.0
20250308,8,4,1,157,0,0,0,0,23,0,3,0.0,N,65.9,0,80.9,19.4
20250308,9,5,1,235,57,18,19,42,27,-10,4,0.8018,N,507.4,0,73.7,15.1
20250308,10,5,1,137,58,2,2,50,30,16,11,0.4373,N,163.6,0,80.6,27.6
20250309,1,1,1,287,77,21,19,69,25,14,1,0.8259,N,623.0,0.7,75.9,27.6
20250309,2,1,1,138,0,0,0,0,19,0,-3,0.0,N,58.0,0,88.0,20.4
20250309,3,2,2,400,100,34,34,75,33,15,7,0.9034,Y,885.0,15.0,74.0,38.2
20250309,4,2,2,193,90,6,6,58,25,20,5,0.3522,N,249.2,0,79.8,37.1
20250309,5,3,1,498,113,36,38,65,34,7,9,0.8028,N,1099.2,0,81.6,33.9
20250309,6,3,1,185,0,0,0,0,23,0,2,0.0,N,77.7,0,76.5,27.0
20250309,7,4,1,406,95,31,27,68,29,12,4,0.7803,N,801.5,0,77.0,24.7
20250309,8,4,1,147,0,0,0,0,28,0,8,0.0,N,61.7,0,80.6,20.7
20250309,9,5,1,232,78,20,21,80,27,28,4,0.8602,N,533.7,4.3,79.4,25.4
20250309,10,5,1,133,59,2,2,58,13,24,-6,0.4618,N,162.4,0,76.9,21.4
20250310,1,1,1,431,101,28,30,79,27,24,3,0.8216,N,753.0,0.3,77.9,28.9
20250310,2,1,1,189,0,0,0,0,21,0,-1,0.0,N,79.4,0,82.0,20.4
20250310,3,2,2,612,193,59,59,100,36,40,10,0.9095,Y,1190.0,25.1,71.3,44.0
20250310,4,2,2,283,123,6,6,78,22,40,2,0.4546,N,330.1,0,78.6,41.5
20250310,5,3,2,727,195,61,65,89,39,31,14,0.8762,N,1403.1,23.7,68.4,37.8
20250310,6,3,1,210,0,0,0,0,36,0,15,0.0,N,88.2,0,80.9,30.6
20250310,7,4,1,509,131,35,31,71,36,15,11,0.8139,N,908.4,0,77.7,25.4
20250310,8,4,1,197,0,0,0,0,23,0,3,0.0,N,82.7,0,84.2,20.1
20250310,9,5,1,359,113,36,37,75,23,23,0,0.9121,Y,700.8,12.0,81.4,20.4
20250310,10,5,1,175,83,5,5,65,23,31,4,0.3664,N,220.3,0,77.4,23.1
20250311,1,1,1,398,128,40,36,85,27,30,3,0.7714,N,808.5,0,73.7,32.1
20250311,2,1,1,179,0,0,0,0,23,0,1,0.0,N,75.2,0,81.2,20.6
20250311,3,2,2,438,127,31,32,81,31,21,5,0.8139,N,919.5,0,69.2,36.9
20250311,4,2,2,262,110,4,4,76,33,38,13,0.5209,N,298.2,0,77.3,44.2
20250311,5,3,1,573,153,44,45,59,40,1,15,0.7391,N,1210.5,0,77.3,34.0
20250311,6,3,1,217,0,0,0,0,27,0,6,0.0,N,91.1,0,76.5,29.4
20250311,7,4,1,407,118,30,29,79,31,23,6,0.8621,N,820.0,8.9,80.3,28.9
20250311,8,4,1,214,0,0,0,0,23,0,3,0.0,N,89.9,0,83.6,21.0
20250311,9,5,1,328,87,31,33,71,34,19,11,0.7692,N,639.0,0,79.8,24.8
20250311,10,5,1,169,73,3,3,48,24,14,5,0.3995,N,199.5,0,76.6,19.7
20250312,1,1,1,407,92,30,28,61,29,6,5,0.787,N,739.2,0,73.6,25.7
20250312,2,1,1,194,0,0,0,0,34,0,12,0.0,N,81.5,0,79.1,24.7
20250312,3,2,2,415,130,34,35,79,31,19,5,0.766,N,921.8,0,74.6,36.6
20250312,4,2,2,259,102,4,4,63,23,25,3,0.4292,N,289.0,0,80.2,38.0
20250312,5,3,2,587,129,45,41,64,37,6,12,0.8063,N,1199.4,0,74.4,35.6
20250312,6,3,1,227,0,0,0,0,32,0,11,0.0,N,95.3,0,83.0,28.5
20250312,7,4,1,429,126,33,33,82,25,26,0,0.8561,N,851.6,8.2,77.4,27.0
20250312,8,4,1,180,0,0,0,0,28,0,8,0.0,N,75.6,0,83.5,22.2
20250312,9,5,1,320,105,31,29,87,26,35,3,0.8709,N,651.8,10.4,79.2,26.6
20250312,10,5,1,177,81,6,6,61,24,27,5,0.4944,N,223.5,0,76.2,25.0
20250313,1,1,1,393,90,31,33,76,36,21,12,0.855,N,733.6,6.3,76.4,29.1
20250313,2,1,1,197,0,0,0,0,27,0,5,0.0,N,82.7,0,84.0,23.4
20250313,3,2,2,579,167,47,47,86,31,26,5,0.9153,Y,1099.1,19.0,73.6,37.8
20250313,4,2,2,255,98,6,6,56,27,18,7,0.5277,N,291.0,0,80.9,36.9
20250313,5,3,1,648,182,63,63,69,39,11,14,0.7952,N,1355.3,0,72.2,33.9
20250313,6,3,1,209,0,0,0,0,30,0,9,0.0,N,87.8,0,82.8,28.8
20250313,7,4,1,430,141,48,51,73,28,17,3,0.8991,N,926.5,13.3,76.7,27.4
20250313,8,4,1,196,0,0,0,0,25,0,5,0.0,N,82.3,0,83.6,21.3
20250313,9,5,1,310,74,23,24,63,21,11,-2,0.8378,N,584.8,2.6,75.2,19.6
20250313,10,5,1,164,73,2,2,55,22,21,3,0.4302,N,192.8,0,77.7,21.4
20250314,1,1,1,365,122,31,30,77,30,22,6,0.8285,N,748.7,1.7,74.3,32.6
20250314,2,1,1,179,0,0,0,0,28,0,6,0.0,N,75.2,0,83.5,24.2
20250314,3,2,2,485,149,46,40,80,33,20,7,0.8628,N,1026.3,10.4,79.9,37.1
20250314,4,2,2,260,111,6,6,62,28,24,8,0.4797,N,306.0,0,78.4,36.4
20250314,5,3,1,610,156,45,40,77,30,19,5,0.8112,N,1237.7,0,75.4,32.1
20250314,6,3,1,218,0,0,0,0,28,0,7,0.0,N,91.6,0,85.1,30.5
20250314,7,4,1,415,110,33,34,67,28,11,3,0.806,N,828.8,0,78.3,24.1
20250314,8,4,1,208,0,0,0,0,37,0,17,0.0,N,87.4,0,84.5,29.4
20250314,9,5,1,289,91,28,26,60,29,8,6,0.814,N,609.4,0,81.6,19.7
20250314,10,5,1,167,77,5,5,63,21,29,2,0.466,N,210.2,0,76.4,27.2
20250315,1,1,1,275,63,19,18,47,23,-8,-1,0.7559,N,595.1,0,81.1,22.1
20250315,2,1,1,152,0,0,0,0,28,0,6,0.0,N,63.8,0,76.2,26.6
20250315,3,2,1,366,123,41,42,69,32,9,6,0.8451,N,916.1,4.7,73.0,34.5
20250315,4,2,2,223,93,6,6,61,26,23,6,0.4271,N,268.6,0,78.7,37.3
20250315,5,3,1,506,115,37,39,70,30,12,5,0.709,N,1109.5,0,78.7,29.3
20250315,6,3,1,204,0,0,0,0,27,0,6,0.0,N,85.7,0,79.4,28.2
20250315,7,4,1,366,114,37,38,62,27,6,2,0.7945,N,821.6,0,82.8,22.4
20250315,8,4,1,149,0,0,0,0,27,0,7,0.0,N,62.6,0,84.7,23.1
20250315,9,5,1,220,60,19,17,60,30,8,7,0.7511,N,506.0,0,78.4,22.1
20250315,10,5,1,120,50,2,2,57,21,23,2,0.343,N,146.7,0,79.7,24.9
20250316,1,1,1,289,81,28,28,74,34,19,10,0.7475,N,655.9,0,75.2,32.2
20250316,2,1,1,164,0,0,0,0,28,0,6,0.0,N,68.9,0,81.8,25.6
20250316,3,2,1,373,94,29,26,68,30,8,4,0.7842,N,844.5,0,78.1,32.8
20250316,4,2,2,184,77,4,4,56,28,18,8,0.272,N,223.9,0,75.2,37.0
20250316,5,3,1,502,140,39,38,71,26,13,1,0.8256,N,1139.1,1.5,76.4,27.7
20250316,6,3,1,174,0,0,0,0,22,0,1,0.0,N,73.1,0,87.1,29.1
20250316,7,4,1,339,85,29,28,75,36,19,11,0.8031,N,747.2,0,74.6,28.5
20250316,8,4,1,143,0,0,0,0,28,0,8,0.0,N,60.1,0,81.1,24.1
20250316,9,5,1,214,56,16,14,53,33,1,10,0.774,N,486.9,0,76.5,22.6
20250316,10,5,1,135,55,1,1,41,21,7,2,0.422,N,155.7,0,75.9,19.9
20250317,1,1,1,445,145,45,40,83,30,28,6,0.8708,N,870.5,8.6,71.1,30.1
20250317,2,1,1,229,0,0,0,0,28,0,6,0.0,N,96.2,0,82.7,23.2
20250317,3,2,2,560,175,59,64,90,31,30,5,0.8197,N,1144.2,0,76.0,38.0
20250317,4,2,2,226,106,6,6,60,37,22,17,0.2228,N,282.6,0,73.5,42.6
20250317,5,3,1,729,172,46,46,74,33,16,8,0.8737,N,1322.3,19.0,75.5,34.0
20250317,6,3,1,268,0,0,0,0,30,0,9,0.0,N,112.6,0,83.2,31.2
20250317,7,4,2,484,143,50,44,93,39,37,14,0.8494,N,966.1,6.2,73.4,35.2
20250317,8,4,1,201,0,0,0,0,24,0,4,0.0,N,84.4,0,83.4,23.0
20250317,9,5,1,378,115,32,28,76,29,24,6,0.8454,N,697.1,3.8,77.2,24.2
20250317,10,5,1,186,86,5,5,64,25,30,6,0.453,N,229.2,0,80.2,26.1
20250318,1,1,1,377,120,40,37,73,29,18,5,0.8593,N,789.4,6.3,75.6,26.0
20250318,2,1,1,177,0,0,0,0,27,0,5,0.0,N,74.3,0,78.7,23.6
20250318,3,2,1,428,104,28,25,71,26,11,0,0.8382,N,880.2,5.1,73.4,32.2
20250318,4,2,2,245,117,6,6,61,28,23,8,0.4509,N,303.5,0,81.6,37.9
20250318,5,3,2,574,168,52,49,81,30,23,5,0.8109,N,1257.3,0,74.2,36.2
20250318,6,3,1,234,0,0,0,0,32,0,11,0.0,N,98.3,0,80.0,31.7
20250318,7,4,1,405,101,25,24,67,38,11,13,0.8439,N,782.7,5.1,69.6,29.1
20250318,8,4,1,196,0,0,0,0,22,0,2,0.0,N,82.3,0,84.7,20.8
20250318,9,5,1,309,104,25,26,73,28,21,5,0.8384,N,620.8,2.7,74.6,24.5
20250318,10,5,1,164,66,2,2,51,23,17,4,0.5045,N,186.1,0,78.8,23.0
20250319,1,1,1,409,100,33,35,72,28,17,4,0.8466,N,760.0,6.1,74.8,28.3
20250319,2,1,1,172,0,0,0,0,27,0,5,0.0,N,72.2,0,83.0,23.6
20250319,3,2,2,516,143,49,50,89,36,29,10,0.8818,N,1049.7,18.8,71.1,43.1
20250319,4,2,2,211,96,7,7,62,29,24,9,0.3663,N,268.9,0,77.1,40.1
20250319,5,3,1,546,155,51,53,68,26,10,1,0.8378,N,1225.5,5.4,80.9,28.6
20250319,6,3,1,218,0,0,0,0,29,0,8,0.0,N,91.6,0,84.2,30.6
20250319,7,4,1,429,97,30,32,64,23,8,-2,0.7495,N,812.1,0,77.9,21.0
20250319,8,4,1,182,0,0,0,0,27,0,7,0.0,N,76.4,0,85.6,22.2
20250319,9,5,1,281,91,23,22,74,28,22,5,0.8538,N,585.0,4.8,74.9,24.2
20250319,10,5,1,146,61,2,2,62,22,28,3,0.4439,N,171.4,0,80.1,22.2
20250320,1,1,1,335,113,32,33,83,30,28,6,0.8763,N,727.6,8.4,76.2,31.8
20250320,2,1,1,196,0,0,0,0,25,0,3,0.0,N,82.3,0,85.0,23.4
20250320,3,2,2,483,119,40,41,71,36,11,10,0.8003,N,972.7,0,76.6,38.4
20250320,4,2,2,212,99,3,3,46,26,8,6,0.452,N,256.2,0,80.9,35.1
20250320,5,3,1,555,132,42,38,68,25,10,0,0.7555,N,1172.7,0,78.7,25.0
20250320,6,3,1,201,0,0,0,0,24,0,3,0.0,N,84.4,0,84.0,25.5
20250320,7,4,1,450,130,34,34,63,28,7,3,0.8788,N,871.0,12.3,77.7,21.7
20250320,8,4,1,150,0,0,0,0,20,0,0,0.0,N,63.0,0,81.0,19.5
20250320,9,5,1,274,74,23,21,60,19,8,-4,0.8154,N,565.0,0,77.3,22.5
20250320,10,5,1,143,56,1,1,61,16,27,-3,0.4511,N,161.0,0,81.7,23.8
20250321,1,1,1,362,122,32,33,66,37,11,13,0.8113,N,751.0,0,77.4,31.0
20250321,2,1,1,191,0,0,0,0,20,0,-2,0.0,N,80.2,0,87.5,20.7
20250321,3,2,1,468,144,42,39,75,28,15,2,0.8395,N,996.2,3.5,76.4,32.0
20250321,4,2,2,249,115,4,4,59,27,21,7,0.4663,N,295.8,0,75.1,39.0
20250321,5,3,2,640,214,55,60,82,36,24,11,0.8987,N,1349.3,20.1,70.7,37.5
20250321,6,3,1,235,0,0,0,0,26,0,5,0.0,N,98.7,0,81.0,31.1
20250321,7,4,1,444,104,26,27,67,32,11,7,0.8499,N,811.0,6.9,76.9,24.6
20250321,8,4,1,168,0,0,0,0,24,0,4,0.0,N,70.6,0,84.1,23.4
20250321,9,5,1,234,69,17,15,62,25,10,2,0.7675,N,514.2,0,78.7,18.8
20250321,10,5,1,170,76,2,2,59,21,25,2,0.4548,N,198.9,0,76.0,23.1
20250322,1,1,1,306,92,25,26,61,28,6,4,0.852,N,663.7,5.4,73.8,24.8
20250322,2,1,1,161,0,0,0,0,29,0,7,0.0,N,67.6,0,84.3,25.1
20250322,3,2,2,401,123,29,29,70,36,10,10,0.8418,N,887.4,5.7,69.4,35.0
20250322,4,2,2,189,77,6,6,61,25,23,5,0.3093,N,234.7,0,77.6,35.6
20250322,5,3,1,465,152,53,55,70,29,12,4,0.797,N,1186.2,0,73.0,29.8
20250322,6,3,1,163,0,0,0,0,25,0,4,0.0,N,68.5,0,80.9,29.8
20250322,7,4,1,337,81,20,17,50,19,-6,-6,0.8284,N,706.3,1.7,78.3,20.2
20250322,8,4,1,128,0,0,0,0,17,0,-3,0.0,N,53.8,0,83.6,20.8
20250322,9,5,1,233,64,22,23,56,31,4,8,0.8308,N,528.9,1.7,78.0,22.1
20250322,10,5,1,131,56,3,3,57,22,23,3,0.498,N,162.4,0,80.7,25.1
20250323,1,1,1,301,66,20,20,66,32,11,8,0.8028,N,616.2,0,78.9,28.5
20250323,2,1,1,146,0,0,0,0,23,0,1,0.0,N,61.3,0,82.6,20.9
20250323,3,2,2,416,98,25,24,73,38,13,12,0.798,N,855.9,0,77.7,36.6
20250323,4,2,2,185,79,3,3,59,30,21,10,0.4156,N,222.4,0,79.9,37.7
20250323,5,3,1,506,159,55,55,69,24,11,-1,0.7462,N,1223.3,0,80.4,27.9
20250323,6,3,1,187,0,0,0,0,18,0,-3,0.0,N,78.5,0,86.9,27.0
20250323,7,4,1,330,85,26,25,59,37,3,12,0.8428,N,730.2,3.0,75.6,25.1
20250323,8,4,1,136,0,0,0,0,20,0,0,0.0,N,57.1,0,86.0,19.7
20250323,9,5,1,226,70,21,18,58,31,6,8,0.8164,N,526.8,0,77.7,21.3
20250323,10,5,1,125,55,4,4,47,20,13,1,0.4433,N,162.2,0,81.7,18.9
20250324,1,1,1,465,115,35,31,79,32,24,8,0.8436,N,813.0,4.0,72.4,28.8
20250324,2,1,1,196,0,0,0,0,31,0,9,0.0,N,82.3,0,77.5,26.4
20250324,3,2,2,560,154,44,45,87,37,27,11,0.8666,N,1064.3,15.2,71.1,40.9
20250324,4,2,2,282,131,8,8,80,24,42,4,0.4629,N,345.1,0,72.2,41.3
20250324,5,3,2,841,281,71,72,110,42,52,17,0.8736,N,1587.5,18.6,70.9,45.9
20250324,6,3,1,273,0,0,0,0,25,0,4,0.0,N,114.7,0,88.7,28.5
20250324,7,4,1,500,150,52,50,72,26,16,1,0.8422,N,989.5,6.8,77.0,25.7
20250324,8,4,1,216,0,0,0,0,30,0,10,0.0,N,90.7,0,80.8,24.2
20250324,9,5,1,354,106,26,24,83,29,31,6,0.8511,N,651.4,4.8,75.0,27.1
20250324,10,5,1,186,86,4,4,69,25,35,6,0.3028,N,225.2,0,76.1,27.8
20250325,1,1,1,308,81,28,26,68,29,13,5,0.7536,N,666.4,0,74.9,26.7
20250325,2,1,1,178,0,0,0,0,32,0,10,0.0,N,74.8,0,82.8,23.1
20250325,3,2,2,537,166,41,45,92,35,32,9,0.7761,N,1051.0,0,71.4,41.8
20250325,4,2,1,208,81,2,2,57,22,19,2,0.4342,N,233.0,0,78.0,34.5
20250325,5,3,1,542,183,58,57,86,28,28,3,0.8489,N,1278.0,6.7,74.8,34.8
20250325,6,3,1,204,0,0,0,0,25,0,4,0.0,N,85.7,0,83.7,25.5
20250325,7,4,1,406,90,29,28,67,36,11,11,0.8288,N,788.8,1.9,74.5,29.4
20250325,8,4,1,158,0,0,0,0,21,0,1,0.0,N,66.4,0,90.0,18.8
20250325,9,5,1,269,82,27,29,56,31,4,8,0.8153,N,585.9,0,76.4,21.2
20250325,10,5,1,165,66,2,2,45,23,11,4,0.3442,N,186.7,0,81.3,21.8
20250326,1,1,1,390,130,40,37,70,28,15,4,0.8494,N,806.0,6.0,76.7,26.7
20250326,2,1,1,220,0,0,0,0,31,0,9,0.0,N,92.4,0,83.3,26.4
20250326,3,2,2,495,167,50,44,86,29,26,3,0.846,N,1064.9,6.5,76.6,36.0
20250326,4,2,1,230,110,4,4,69,19,31,-1,0.4665,N,280.6,0,79.4,33.0
20250326,5,3,1,601,154,40,43,70,29,12,4,0.8105,N,1210.8,0,78.3,29.4
20250326,6,3,1,213,0,0,0,0,25,0,4,0.0,N,89.5,0,88.7,28.9
20250326,7,4,1,399,93,31,30,63,29,7,4,0.8442,N,795.8,4.5,77.8,23.7
20250326,8,4,1,184,0,0,0,0,21,0,1,0.0,N,77.3,0,87.5,20.3
20250326,9,5,1,285,71,24,21,75,28,23,5,0.7931,N,572.2,0,81.4,25.3
20250326,10,5,1,159,66,2,2,52,28,18,9,0.5054,N,183.3,0,81.4,24.4
20250327,1,1,1,380,115,34,31,72,24,17,0,0.8497,N,762.2,5.0,77.4,24.1
20250327,2,1,1,166,0,0,0,0,25,0,3,0.0,N,69.7,0,83.7,24.7
20250327,3,2,2,478,160,53,49,95,31,35,5,0.7864,N,1060.9,0,73.3,39.5
20250327,4,2,2,239,103,7,7,50,28,12,8,0.3275,N,290.9,0,76.4,38.2
20250327,5,3,1,620,207,59,56,83,29,25,4,0.8694,N,1347.7,19.5,76.3,33.4
20250327,6,3,1,202,0,0,0,0,23,0,2,0.0,N,84.8,0,85.9,26.2
20250327,7,4,1,391,123,31,27,71,34,15,9,0.8262,N,819.9,1.1,70.6,27.9
20250327,8,4,1,158,0,0,0,0,26,0,6,0.0,N,66.4,0,85.6,25.7
20250327,9,5,1,279,74,22,21,71,30,19,7,0.7558,N,563.8,0,72.5,27.2
20250327,10,5,1,147,63,4,4,52,21,18,2,0.5117,N,181.9,0,79.6,21.8
20250328,1,1,1,377,88,26,26,80,25,25,1,0.7696,N,703.0,0,72.2,25.3
20250328,2,1,1,184,0,0,0,0,31,0,9,0.0,N,77.3,0,85.7,26.0
20250328,3,2,2,432,143,46,48,95,30,35,4,0.8629,N,991.5,9.1,74.5,36.3
20250328,4,2,2,208,90,5,5,55,27,17,7,0.4947,N,253.5,0,77.3,37.6
20250328,5,3,2,596,176,54,50,80,37,22,12,0.7889,N,1285.0,0,77.2,35.9
20250328,6,3,1,191,0,0,0,0,23,0,2,0.0,N,80.2,0,83.7,26.7
20250328,7,4,1,373,92,24,26,67,34,11,9,0.7943,N,752.5,0,79.9,26.6
20250328,8,4,1,162,0,0,0,0,28,0,8,0.0,N,68.0,0,83.7,21.7
20250328,9,5,1,282,82,25,22,73,29,21,6,0.8475,N,585.0,4.0,74.7,24.8
20250328,10,5,1,175,77,3,3,64,26,30,7,0.3331,N,206.6,0,80.9,27.9
20250329,1,1,1,270,69,20,19,77,33,22,9,0.7477,N,602.0,0,72.0,30.6
20250329,2,1,1,149,0,0,0,0,29,0,7,0.0,N,62.6,0,81.6,22.4
20250329,3,2,1,368,96,27,26,68,26,8,0,0.8324,N,835.6,1.9,80.3,31.5
